BOTTLE,20001102WHPSIOJJW
#code : jjward hyd_to_exchange.pl V1.0
#original files copied from HTML directory: 2000.09.25
#original HYD file: a03hy.txt   Fri Oct 27 14:26:11 2000
#original SUM file: a03su.txt   Mon Sep 25 14:38:01 2000
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRIT,NITRIT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W
,,,,,,,,,,,,DBAR,IPTS-68,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,
      RUCT40_1,   A03,    45,  1,     21,    k21,2,19931005,2330, 36.2367, -30.6248, 3169,    297.1,  13.2603,  35.7725,2,  35.7921,2,    215.4,2,     5.03,2,     0.00,2,     9.42,2,     0.62,2
      RUCT40_1,   A03,    45,  1,     20,     20,2,19931005,2330, 36.2367, -30.6248, 3169,    394.4,  12.2554,  35.6440,2,  35.6620,2,    212.4,2,     6.33,2,     0.00,2,    11.83,2,     0.76,2
      RUCT40_1,   A03,    45,  1,     19,    k19,2,19931005,2330, 36.2367, -30.6248, 3169,    492.3,  11.2570,  35.5482,2,  35.5565,2,    215.4,2,     7.43,2,  -999.00,5,    13.50,2,     0.86,2
      RUCT40_1,   A03,    45,  1,     18,     18,2,19931005,2330, 36.2367, -30.6248, 3169,    585.9,  10.4255,  35.4816,2,  35.4946,2,    205.8,2,     9.09,2,  -999.00,5,    15.21,2,     0.97,2
      RUCT40_1,   A03,    45,  1,     17,    k17,2,19931005,2330, 36.2367, -30.6248, 3169,    684.2,   9.9039,  35.5087,2,  35.5187,2,    199.3,2,    10.54,2,  -999.00,5,    16.26,2,     0.95,2
      RUCT40_1,   A03,    45,  1,     16,    a16,2,19931005,2330, 36.2367, -30.6248, 3169,    777.2,   9.4401,  35.5770,2,  35.5727,2,    196.2,2,    11.96,2,  -999.00,5,    16.63,2,     1.11,2
      RUCT40_1,   A03,    45,  1,     15,     15,2,19931005,2330, 36.2367, -30.6248, 3169,    876.9,   9.0208,  35.5894,2,  35.5855,2,    199.7,2,    12.41,2,  -999.00,5,    16.65,2,     1.15,2
      RUCT40_1,   A03,    45,  1,     14,     14,2,19931005,2330, 36.2367, -30.6248, 3169,    933.1,   8.3777,  35.5594,2,  35.5432,2,    211.4,2,    12.03,2,  -999.00,5,    16.35,2,     1.17,2
      RUCT40_1,   A03,    45,  1,     13,     13,2,19931005,2330, 36.2367, -30.6248, 3169,   1062.0,   8.0040,  35.5431,2,  35.5411,2,    210.1,2,    12.55,2,  -999.00,5,    16.41,2,     1.16,2
      RUCT40_1,   A03,    45,  1,     12,     12,2,19931005,2330, 36.2367, -30.6248, 3169,   1156.1,   7.1951,  35.4393,2,  35.4510,2,    222.7,2,    12.41,2,  -999.00,5,    16.59,2,     1.05,2
      RUCT40_1,   A03,    45,  1,     11,     11,2,19931005,2330, 36.2367, -30.6248, 3169,   1339.2,   5.4423,  35.1837,2,  35.1920,2,    247.5,2,    12.86,2,  -999.00,5,    16.62,2,     1.17,2
      RUCT40_1,   A03,    45,  1,     10,     10,2,19931005,2330, 36.2367, -30.6248, 3169,   1381.2,   4.6102,  35.1435,2,  35.0794,4,    258.8,2,    13.42,2,  -999.00,5,    16.27,2,     1.17,2
      RUCT40_1,   A03,    45,  1,      9,      9,2,19931005,2330, 36.2367, -30.6248, 3169,   1715.3,   4.3556,  35.0598,2,  35.0650,2,    262.7,2,    14.18,2,  -999.00,5,    16.93,2,     1.21,2
      RUCT40_1,   A03,    45,  1,      8,      8,2,19931005,2330, 36.2367, -30.6248, 3169,   1921.1,   3.9251,  35.0024,2,  35.0162,2,    266.1,2,    15.76,2,  -999.00,5,    16.75,2,     1.12,2
      RUCT40_1,   A03,    45,  1,      7,      7,2,19931005,2330, 36.2367, -30.6248, 3169,   2113.1,   3.6032,  34.9788,2,  34.9724,2,    267.8,2,    19.61,2,  -999.00,5,    16.42,2,     1.21,2
      RUCT40_1,   A03,    45,  1,      6,      6,2,19931005,2330, 36.2367, -30.6248, 3169,   2290.9,   3.3518,  34.9681,2,  34.9691,2,    269.1,2,    20.54,2,  -999.00,5,    16.79,2,     1.23,2
      RUCT40_1,   A03,    45,  1,      5,      5,2,19931005,2330, 36.2367, -30.6248, 3169,   2481.8,   3.1516,  34.9585,2,  34.9584,2,    267.8,2,    23.96,2,  -999.00,5,    17.52,2,     1.27,2
      RUCT40_1,   A03,    45,  1,      4,      4,2,19931005,2330, 36.2367, -30.6248, 3169,   2692.7,   3.0186,  34.9520,2,  34.9531,2,    265.3,2,    28.00,2,  -999.00,5,    17.74,2,     1.27,2
      RUCT40_1,   A03,    45,  1,      3,      3,2,19931005,2330, 36.2367, -30.6248, 3169,   2911.7,   2.9158,  34.9510,2,  34.9456,2,    260.7,2,    30.66,2,  -999.00,5,    19.10,2,     1.36,2
      RUCT40_1,   A03,    45,  1,      2,      2,2,19931005,2330, 36.2367, -30.6248, 3169,   2921.1,   2.8942,  34.9898,4,  34.9456,2,    259.8,2,    32.27,2,  -999.00,5,    19.36,2,     1.32,2
      RUCT40_1,   A03,    45,  1,      1,      1,2,19931005,2330, 36.2367, -30.6248, 3169,   2925.2,   2.8904,  35.0123,4,  34.9446,2,    262.0,2,    31.29,2,  -999.00,5,    19.11,2,     1.39,2
      RUCT40_1,   A03,    46,  1,     24,     24,2,19931005,0500, 36.2373, -31.2247, 2978,     11.0,  23.3453,  36.5501,2,  35.6249,4,    197.7,4,    12.76,4,     0.00,4,    17.28,4,  -999.00,5
      RUCT40_1,   A03,    46,  1,     23,     23,2,19931005,0500, 36.2373, -31.2247, 2978,     49.6,  20.5310,  36.2998,2,  36.2979,2,    250.6,2,     1.76,2,     0.00,2,     0.74,2,     0.00,2
      RUCT40_1,   A03,    46,  1,     22,     22,2,19931005,0500, 36.2373, -31.2247, 2978,     93.3,  16.6069,  36.1647,2,  36.1643,2,    241.1,2,     1.71,2,     0.00,2,     0.73,2,     0.04,2
      RUCT40_1,   A03,    46,  1,     21,    k21,2,19931005,0500, 36.2373, -31.2247, 2978,    179.2,  14.4392,  35.9176,3,  35.9395,2,    222.4,2,     4.06,2,     0.00,2,     6.77,2,     0.45,2
      RUCT40_1,   A03,    46,  1,     20,     20,2,19931005,0500, 36.2373, -31.2247, 2978,    197.5,  13.1756,  35.7711,2,  35.7670,2,    209.8,2,     5.75,2,     0.00,2,    10.19,2,     0.66,2
      RUCT40_1,   A03,    46,  1,     19,    k19,2,19931005,0500, 36.2373, -31.2247, 2978,    345.4,  12.2774,  35.6444,2,  35.6571,2,    208.9,2,     6.41,2,  -999.00,5,    11.85,2,     0.75,2
      RUCT40_1,   A03,    46,  1,     18,     18,2,19931005,0500, 36.2373, -31.2247, 2978,    428.3,  11.6388,  35.5847,2,  35.5924,2,    212.3,2,     6.86,2,  -999.00,5,    12.58,2,     0.82,2
      RUCT40_1,   A03,    46,  1,     17,    k17,2,19931005,0500, 36.2373, -31.2247, 2978,    514.4,  10.9931,  35.5268,2,  35.5263,2,    211.9,2,     7.66,2,  -999.00,5,    13.84,2,     0.92,3
      RUCT40_1,   A03,    46,  1,     16,    a16,2,19931005,0500, 36.2373, -31.2247, 2978,    605.2,  10.4551,  35.4877,2,  35.4948,2,    203.2,2,     8.92,2,  -999.00,5,    15.13,2,     1.01,2
      RUCT40_1,   A03,    46,  1,     15,     15,2,19931005,0500, 36.2373, -31.2247, 2978,    694.8,  10.0529,  35.5165,2,  35.5150,2,    197.9,2,    10.12,2,  -999.00,5,    16.13,2,     1.07,2
      RUCT40_1,   A03,    46,  1,     14,     14,2,19931005,0500, 36.2373, -31.2247, 2978,    781.2,   9.5400,  35.5572,2,  35.5527,2,    195.3,2,    11.54,2,  -999.00,5,    16.43,2,     1.13,2
      RUCT40_1,   A03,    46,  1,     13,     13,2,19931005,0500, 36.2373, -31.2247, 2978,    925.7,   8.8350,  35.6431,2,  35.6280,2,    197.4,2,    12.75,2,  -999.00,5,    16.91,2,     1.15,2
      RUCT40_1,   A03,    46,  1,     12,     12,2,19931005,0500, 36.2373, -31.2247, 2978,   1045.0,   8.5581,  35.6475,2,  35.6456,2,    202.6,2,    12.96,2,  -999.00,5,    16.78,2,     1.13,2
      RUCT40_1,   A03,    46,  1,     11,     11,2,19931005,0500, 36.2373, -31.2247, 2978,   1131.9,   7.6611,  35.5036,2,  35.5016,2,    217.0,2,    12.98,2,  -999.00,5,    16.51,2,     1.13,2
      RUCT40_1,   A03,    46,  1,     10,     10,2,19931005,0500, 36.2373, -31.2247, 2978,   1219.0,   6.7781,  35.3715,2,  35.3736,2,    224.8,2,    13.41,2,  -999.00,5,    17.08,2,     1.16,2
      RUCT40_1,   A03,    46,  1,      9,      9,2,19931005,0500, 36.2373, -31.2247, 2978,   1370.9,   5.4125,  35.1993,2,  35.1877,2,    245.7,2,    13.85,2,  -999.00,5,    16.86,2,     1.18,2
      RUCT40_1,   A03,    46,  1,      8,      8,2,19931005,0500, 36.2373, -31.2247, 2978,   1624.4,   4.5197,  35.0608,3,  35.0783,2,    257.0,2,    14.04,2,  -999.00,5,    16.66,2,     1.18,2
      RUCT40_1,   A03,    46,  1,      7,      7,2,19931005,0500, 36.2373, -31.2247, 2978,   1799.4,   4.1106,  35.0265,2,  35.0233,2,    264.3,2,    15.11,2,  -999.00,5,    16.31,2,     1.16,2
      RUCT40_1,   A03,    46,  1,      6,      6,2,19931005,0500, 36.2373, -31.2247, 2978,   2071.4,   3.6503,  34.9691,3,  34.9876,2,    266.5,2,    17.00,2,  -999.00,5,    17.08,2,     1.22,2
      RUCT40_1,   A03,    46,  1,      5,      5,2,19931005,0500, 36.2373, -31.2247, 2978,   2309.0,   3.3034,  34.9703,2,  34.9637,2,    266.4,2,    21.24,2,  -999.00,5,    17.45,2,     1.25,2
      RUCT40_1,   A03,    46,  1,      4,      4,2,19931005,0500, 36.2373, -31.2247, 2978,   2530.2,   3.1429,  34.9560,2,  34.9628,2,    263.1,2,    24.06,2,  -999.00,5,    17.84,2,     1.29,2
      RUCT40_1,   A03,    46,  1,      3,      3,2,19931005,0500, 36.2373, -31.2247, 2978,   2661.1,   3.0618,  34.9506,2,  34.9537,2,    261.2,2,    25.90,2,  -999.00,5,    18.27,2,     1.30,2
      RUCT40_1,   A03,    46,  1,      2,      2,2,19931005,0500, 36.2373, -31.2247, 2978,   2800.6,   2.9948,  34.9485,2,  34.9541,2,    259.8,2,    27.56,2,  -999.00,5,    18.57,2,     1.32,2
      RUCT40_1,   A03,    46,  1,      1,      1,2,19931005,0500, 36.2373, -31.2247, 2978,   2837.2,   2.9675,  34.9608,3,  34.9488,2,    259.8,2,    28.52,2,  -999.00,5,    18.57,2,     1.32,2
      RUCT40_1,   A03,    47,  1,     24,     24,2,19931005,0958, 36.2383, -31.8090, 2850,     11.0,  23.2855,  36.5813,2,  36.5776,2,    221.0,2,     1.90,2,     0.01,2,     0.00,2,     0.00,2
      RUCT40_1,   A03,    47,  1,     23,     23,2,19931005,0958, 36.2383, -31.8090, 2850,     98.2,  16.7055,  36.2617,2,  36.2476,2,    229.8,2,     2.10,2,     0.12,2,     0.90,2,     0.09,2
      RUCT40_1,   A03,    47,  1,     22,     22,2,19931005,0958, 36.2383, -31.8090, 2850,    189.0,  15.1274,  36.0598,2,  36.0643,2,    218.9,2,     3.87,2,     0.01,2,     5.78,2,     0.39,2
      RUCT40_1,   A03,    47,  1,     21,    k21,2,19931005,0958, 36.2383, -31.8090, 2850,    292.3,  13.2820,  35.7618,3,  35.7822,2,    204.5,2,     5.96,2,     0.01,2,    11.12,2,     0.50,2
      RUCT40_1,   A03,    47,  1,     20,     20,2,19931005,0958, 36.2383, -31.8090, 2850,    382.8,  12.1550,  35.6278,2,  35.6409,2,    208.9,2,     6.86,2,     0.01,2,    13.13,2,     0.81,2
      RUCT40_1,   A03,    47,  1,     19,    k19,2,19931005,0958, 36.2383, -31.8090, 2850,    477.0,  11.2441,  35.5247,2,  35.5340,2,    206.3,2,     8.09,2,  -999.00,5,    14.85,2,     0.92,2
      RUCT40_1,   A03,    47,  1,     18,     18,2,19931005,0958, 36.2383, -31.8090, 2850,    567.2,  10.7283,  35.4917,2,  35.4966,2,    202.8,2,     8.60,2,  -999.00,5,    15.83,2,     0.99,2
      RUCT40_1,   A03,    47,  1,     17,    k17,2,19931005,0958, 36.2383, -31.8090, 2850,    660.5,  10.3577,  35.5051,2,  35.5138,2,    199.3,2,     9.33,2,  -999.00,5,    16.50,2,     1.07,2
      RUCT40_1,   A03,    47,  1,     16,    a16,2,19931005,0958, 36.2383, -31.8090, 2850,    757.1,   9.6870,  35.5203,2,  35.5186,2,    191.9,2,    11.09,2,  -999.00,5,    18.12,2,     1.17,2
      RUCT40_1,   A03,    47,  1,     15,     15,2,19931005,0958, 36.2383, -31.8090, 2850,    854.6,   9.3089,  35.5824,2,  35.5764,2,    197.1,2,    11.66,2,  -999.00,5,    18.07,2,     1.15,2
      RUCT40_1,   A03,    47,  1,     14,     14,2,19931005,0958, 36.2383, -31.8090, 2850,    917.5,   8.8886,  35.6029,2,  35.5840,2,    199.6,2,    11.94,2,  -999.00,5,    17.68,2,     1.16,2
      RUCT40_1,   A03,    47,  1,     13,     13,2,19931005,0958, 36.2383, -31.8090, 2850,   1041.1,   8.2206,  35.5376,2,  35.5312,2,    207.0,2,    11.94,2,  -999.00,5,    17.12,2,     1.17,2
      RUCT40_1,   A03,    47,  1,     12,     12,2,19931005,0958, 36.2383, -31.8090, 2850,   1134.7,   7.7117,  35.5169,2,  35.5063,2,    213.1,2,    12.55,2,  -999.00,5,    17.19,2,     1.15,2
      RUCT40_1,   A03,    47,  1,     11,     11,2,19931005,0958, 36.2383, -31.8090, 2850,   1436.1,   5.3236,  35.1726,2,  35.1765,2,    247.9,2,    13.04,2,  -999.00,5,    17.10,2,     1.16,2
      RUCT40_1,   A03,    47,  1,     10,     10,2,19931005,0958, 36.2383, -31.8090, 2850,   1468.2,   4.8922,  35.1538,3,  35.1274,2,    253.5,2,    13.42,2,  -999.00,5,    17.28,2,     1.20,2
      RUCT40_1,   A03,    47,  1,      9,      9,2,19931005,0958, 36.2383, -31.8090, 2850,   1632.2,   4.5670,  35.0771,2,  35.0820,2,    258.7,2,    13.57,2,  -999.00,5,    17.08,2,     1.19,2
      RUCT40_1,   A03,    47,  1,      8,      8,2,19931005,0958, 36.2383, -31.8090, 2850,   1734.8,   4.2537,  35.0372,2,  35.0455,2,    262.2,2,    13.63,2,  -999.00,5,    16.82,2,     1.20,2
      RUCT40_1,   A03,    47,  1,      7,      7,2,19931005,0958, 36.2383, -31.8090, 2850,   1818.6,   4.0734,  35.0259,2,  34.9641,4,    266.5,2,    15.43,2,  -999.00,5,    17.44,2,     1.23,2
      RUCT40_1,   A03,    47,  1,      6,      6,2,19931005,0958, 36.2383, -31.8090, 2850,   2029.7,   3.7088,  34.9875,2,  34.9905,2,    267.8,2,    16.31,2,  -999.00,5,    17.40,2,     1.21,2
      RUCT40_1,   A03,    47,  1,      5,      5,2,19931005,0958, 36.2383, -31.8090, 2850,   2376.8,   3.3759,  34.9738,2,  34.9651,2,    269.5,2,    19.81,2,  -999.00,5,    17.61,2,     1.23,2
      RUCT40_1,   A03,    47,  1,      4,      4,2,19931005,0958, 36.2383, -31.8090, 2850,   2472.7,   3.2909,  34.9679,2,  34.9643,2,    267.9,2,    21.21,2,  -999.00,5,    17.74,2,     1.27,2
      RUCT40_1,   A03,    47,  1,      3,      3,2,19931005,0958, 36.2383, -31.8090, 2850,   2576.6,   3.2380,  34.9664,2,  34.9612,2,    265.9,2,    22.25,2,  -999.00,5,    17.93,2,     1.26,2
      RUCT40_1,   A03,    47,  1,      2,      2,2,19931005,0958, 36.2383, -31.8090, 2850,   2683.0,   3.1946,  34.9636,2,  34.9590,2,    266.3,2,    23.33,2,  -999.00,5,    17.98,2,     1.28,2
      RUCT40_1,   A03,    47,  1,      1,      1,2,19931005,0958, 36.2383, -31.8090, 2850,   2728.6,   3.1653,  34.9738,2,  34.9598,2,    265.9,2,    23.86,2,  -999.00,5,    17.99,2,     1.30,2
      RUCT40_1,   A03,    48,  1,     24,     24,2,19931005,1420, 36.2500, -32.4060, 2590,     49.9,  19.9981,  36.3083,3,  36.2721,2,    248.5,2,     2.21,2,     0.00,2,     0.06,2,     0.02,2
      RUCT40_1,   A03,    48,  1,     23,     23,2,19931005,1420, 36.2500, -32.4060, 2590,    114.4,  16.3947,  36.1890,2,  36.1865,2,    233.7,2,     2.47,2,     0.19,2,     1.35,2,     0.13,2
      RUCT40_1,   A03,    48,  1,     22,     22,2,19931005,1420, 36.2500, -32.4060, 2590,    187.6,  15.1855,  36.0698,2,  36.0667,2,    225.0,2,     3.36,2,     0.01,2,     4.93,2,     0.35,2
      RUCT40_1,   A03,    48,  1,     21,    k21,2,19931005,1420, 36.2500, -32.4060, 2590,    401.8,  12.0539,  35.6233,2,  35.6413,2,    213.3,2,     6.45,2,     0.00,2,    11.66,2,     0.78,2
      RUCT40_1,   A03,    48,  1,     20,     20,2,19931005,1420, 36.2500, -32.4060, 2590,    533.8,  11.1236,  35.5300,2,  35.5391,2,    212.0,2,     7.44,2,     0.00,2,    13.69,2,     0.90,3
      RUCT40_1,   A03,    48,  1,     19,    k19,2,19931005,1420, 36.2500, -32.4060, 2590,    618.1,  10.4451,  35.4917,2,  35.4998,2,    204.1,2,     8.77,2,  -999.00,5,    14.92,2,     0.99,2
      RUCT40_1,   A03,    48,  1,     18,     18,2,19931005,1420, 36.2500, -32.4060, 2590,    719.7,   9.8542,  35.5056,2,  35.5000,2,    198.9,2,    10.23,2,  -999.00,5,    16.15,2,     1.09,2
      RUCT40_1,   A03,    48,  1,     17,    k17,2,19931005,1420, 36.2500, -32.4060, 2590,    830.3,   9.3193,  35.5573,2,  35.5527,2,    194.9,2,    11.16,2,  -999.00,5,    17.72,2,     1.14,2
      RUCT40_1,   A03,    48,  1,     16,    a16,2,19931005,1420, 36.2500, -32.4060, 2590,    883.3,   8.9913,  35.5437,4,  35.5642,2,    197.9,2,    11.60,2,  -999.00,5,    16.96,2,     1.17,2
      RUCT40_1,   A03,    48,  1,     15,     15,2,19931005,1420, 36.2500, -32.4060, 2590,    932.2,   8.6577,  35.5807,2,  35.5677,3,    202.3,2,    11.82,2,  -999.00,5,    17.82,2,     1.18,2
      RUCT40_1,   A03,    48,  1,     14,     14,2,19931005,1420, 36.2500, -32.4060, 2590,   1042.4,   8.3953,  35.5825,2,  35.5834,2,    204.9,2,    12.31,2,  -999.00,5,    17.11,2,     1.17,2
      RUCT40_1,   A03,    48,  1,     13,     13,2,19931005,1420, 36.2500, -32.4060, 2590,   1118.7,   7.8939,  35.5443,2,  35.5423,2,    210.5,2,    12.35,2,  -999.00,5,    17.91,2,     1.31,3
      RUCT40_1,   A03,    48,  1,     12,     12,2,19931005,1420, 36.2500, -32.4060, 2590,   1212.1,   7.2933,  35.4646,2,  35.4644,2,    220.5,2,    12.69,2,  -999.00,5,    16.82,2,     1.17,2
      RUCT40_1,   A03,    48,  1,     11,     11,2,19931005,1420, 36.2500, -32.4060, 2590,   1333.5,   6.2744,  35.3164,2,  35.3144,2,    234.0,2,    12.97,2,  -999.00,5,    17.07,2,     1.16,2
      RUCT40_1,   A03,    48,  1,     10,     10,2,19931005,1420, 36.2500, -32.4060, 2590,   1556.8,   4.9691,  35.1287,2,  35.1313,2,    251.4,2,    13.44,2,  -999.00,5,    17.06,2,     1.19,2
      RUCT40_1,   A03,    48,  1,      9,      9,2,19931005,1420, 36.2500, -32.4060, 2590,   1664.2,   4.4481,  35.0469,2,  35.0520,2,    261.4,2,    13.63,2,  -999.00,5,    16.91,2,     1.20,2
      RUCT40_1,   A03,    48,  1,      8,      8,2,19931005,1420, 36.2500, -32.4060, 2590,   1785.1,   4.1690,  35.0119,3,  34.9923,2,   -999.0,5,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5
      RUCT40_1,   A03,    48,  1,      7,      7,2,19931005,1420, 36.2500, -32.4060, 2590,   1900.9,   3.8875,  34.9917,2,  34.9923,2,    269.1,2,    15.05,2,  -999.00,5,    17.52,2,     1.20,2
      RUCT40_1,   A03,    48,  1,      6,      6,2,19931005,1420, 36.2500, -32.4060, 2590,   2117.5,   3.6187,  34.9699,2,  34.9750,2,    268.2,2,    17.20,2,  -999.00,5,    17.02,2,     1.21,2
      RUCT40_1,   A03,    48,  1,      5,      5,2,19931005,1420, 36.2500, -32.4060, 2590,   2274.7,   3.3927,  34.9729,2,  34.9616,2,    269.9,2,    20.91,2,  -999.00,5,    17.30,2,     1.23,2
      RUCT40_1,   A03,    48,  1,      4,      4,2,19931005,1420, 36.2500, -32.4060, 2590,   2292.4,   3.3833,  34.9650,2,  34.9630,2,    268.3,2,    20.40,2,  -999.00,5,    17.22,2,     1.26,2
      RUCT40_1,   A03,    48,  1,      3,      3,2,19931005,1420, 36.2500, -32.4060, 2590,   2383.1,   3.2935,  34.9770,3,  34.9616,2,    266.4,2,    21.68,2,  -999.00,5,    17.30,2,     1.30,2
      RUCT40_1,   A03,    48,  1,      2,      2,2,19931005,1420, 36.2500, -32.4060, 2590,   2489.3,   3.2416,  34.9825,3,  34.9592,2,    266.3,2,    22.96,2,  -999.00,5,    17.56,2,     1.27,2
      RUCT40_1,   A03,    48,  1,      1,      1,2,19931005,1420, 36.2500, -32.4060, 2590,   2535.1,   3.2057,  34.9885,4,  34.9559,2,    264.6,2,    23.77,2,  -999.00,5,    17.89,2,     1.32,2
      RUCT40_1,   A03,    49,  1,     24,     24,2,19931005,1842, 36.2407, -32.9925, 2270,      9.7,  23.0641,  36.4428,2,  36.4403,2,    225.0,2,     1.43,2,     0.01,2,     0.10,2,     0.01,2
      RUCT40_1,   A03,    49,  1,     23,     23,2,19931005,1842, 36.2407, -32.9925, 2270,     49.6,  20.0240,  36.3404,3,  36.3078,2,    251.9,2,     1.29,2,     0.02,2,     0.03,2,     0.02,2
      RUCT40_1,   A03,    49,  1,     22,     22,2,19931005,1842, 36.2407, -32.9925, 2270,    100.8,  16.7079,  36.1455,2,  36.1512,2,    231.9,2,     1.43,2,     0.16,2,     0.29,2,     0.05,2
      RUCT40_1,   A03,    49,  1,     21,    k21,2,19931005,1842, 36.2407, -32.9925, 2270,    160.8,  15.3428,  36.0844,2,  36.0829,2,    186.2,4,     2.55,2,     0.05,2,     4.16,2,     0.26,2
      RUCT40_1,   A03,    49,  1,     20,     20,2,19931005,1842, 36.2407, -32.9925, 2270,    316.7,  13.1865,  35.7756,2,  35.7779,2,    217.6,2,     4.83,2,     0.01,2,     9.61,2,     0.59,2
      RUCT40_1,   A03,    49,  1,     19,    k19,2,19931005,1842, 36.2407, -32.9925, 2270,    452.7,  11.5698,  35.5554,2,  35.5606,2,    211.9,2,     6.80,2,  -999.00,5,    12.88,2,     0.78,2
      RUCT40_1,   A03,    49,  1,     18,     18,2,19931005,1842, 36.2407, -32.9925, 2270,    544.7,  10.8693,  35.4778,2,  35.4856,2,    208.9,2,     7.76,2,  -999.00,5,    14.50,2,     0.86,2
      RUCT40_1,   A03,    49,  1,     17,    k17,2,19931005,1842, 36.2407, -32.9925, 2270,    618.6,  10.4468,  35.4555,2,  35.4636,2,    204.5,2,     8.80,2,  -999.00,5,    15.54,2,     0.95,2
      RUCT40_1,   A03,    49,  1,     16,    a16,2,19931005,1842, 36.2407, -32.9925, 2270,    697.0,  10.0541,  35.4441,2,  35.4532,2,    201.4,2,     9.34,2,  -999.00,5,    16.32,2,     0.97,2
      RUCT40_1,   A03,    49,  1,     15,     15,2,19931005,1842, 36.2407, -32.9925, 2270,    781.1,   9.5644,  35.4529,2,  35.4555,2,    199.2,2,    10.38,2,  -999.00,5,    17.12,2,     1.01,2
      RUCT40_1,   A03,    49,  1,     14,     14,2,19931005,1842, 36.2407, -32.9925, 2270,    902.9,   8.8901,  35.5359,2,  35.5314,2,    202.3,2,    11.59,2,  -999.00,5,    17.40,2,     1.15,2
      RUCT40_1,   A03,    49,  1,     13,     13,2,19931005,1842, 36.2407, -32.9925, 2270,    931.7,   8.2433,  35.5016,2,  35.4834,2,    207.9,2,    11.76,2,  -999.00,5,    17.58,2,     1.05,2
      RUCT40_1,   A03,    49,  1,     12,     12,2,19931005,1842, 36.2407, -32.9925, 2270,   1054.3,   8.1136,  35.5378,2,  35.5375,2,    210.5,2,    11.86,2,  -999.00,5,    17.24,2,     1.03,2
      RUCT40_1,   A03,    49,  1,     11,     11,2,19931005,1842, 36.2407, -32.9925, 2270,   1128.1,   7.6806,  35.4954,2,  35.4911,2,    217.8,2,    12.06,2,  -999.00,5,    17.10,2,     1.03,2
      RUCT40_1,   A03,    49,  1,     10,     10,2,19931005,1842, 36.2407, -32.9925, 2270,   1227.4,   6.7976,  35.3762,2,  35.3799,2,    228.3,2,    12.23,2,  -999.00,5,    17.27,2,     1.06,2
      RUCT40_1,   A03,    49,  1,      9,      9,2,19931005,1842, 36.2407, -32.9925, 2270,   1326.1,   6.0982,  35.2701,2,  35.2753,2,    238.3,2,    12.57,2,  -999.00,5,    17.37,2,     1.07,2
      RUCT40_1,   A03,    49,  1,      8,      8,2,19931005,1842, 36.2407, -32.9925, 2270,   1420.6,   5.4433,  35.1731,2,  35.1834,2,    247.8,2,    12.30,2,  -999.00,5,    17.33,2,     1.06,2
      RUCT40_1,   A03,    49,  1,      7,      7,2,19931005,1842, 36.2407, -32.9925, 2270,   1588.6,   4.7910,  35.0920,2,  34.9947,4,    269.6,4,    15.83,4,  -999.00,5,    17.13,4,     1.07,4
      RUCT40_1,   A03,    49,  1,      6,      6,2,19931005,1842, 36.2407, -32.9925, 2270,   1738.0,   4.2978,  35.0396,2,  35.0367,2,    263.9,2,    12.91,2,  -999.00,5,    17.12,2,     1.06,2
      RUCT40_1,   A03,    49,  1,      5,      5,2,19931005,1842, 36.2407, -32.9925, 2270,   1835.9,   4.0598,  35.0225,2,  35.0134,2,    268.2,2,    13.87,2,  -999.00,5,    17.16,2,     1.09,2
