"Station Name","HALIFAX STANFIELD INT'L A"
"Province","NOVA SCOTIA"
"Latitude","44.88"
"Longitude","-63.50"
"Elevation","145.40"
"Climate Identifier","8202250"
"WMO Identifier","71395"
"TC Identifier","YHZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2003-09-01 00:00","2003","09","01","00:00"," ","12.1","","8.2","","77","","29","","7","","32.2","","100.61","","","","","","Mainly Clear"
"2003-09-01 01:00","2003","09","01","01:00"," ","11.8","","7.8","","76","","29","","7","","32.2","","100.59","","","","","","Mainly Clear"
"2003-09-01 02:00","2003","09","01","02:00"," ","11.4","","6.9","","74","","27","","6","","32.2","","100.55","","","","","","Mainly Clear"
"2003-09-01 03:00","2003","09","01","03:00"," ","10.9","","6.2","","73","","23","","6","","32.2","","100.54","","","","","","Clear"
"2003-09-01 04:00","2003","09","01","04:00"," ","10.9","","6.8","","76","","22","","6","","32.2","","100.52","","","","","","Mainly Clear"
"2003-09-01 05:00","2003","09","01","05:00"," ","10.8","","6.9","","77","","19","","7","","32.2","","100.51","","","","","","Mostly Cloudy"
"2003-09-01 06:00","2003","09","01","06:00"," ","10.5","","6.9","","78","","20","","11","","24.1","","100.50","","","","","","Mostly Cloudy"
"2003-09-01 07:00","2003","09","01","07:00"," ","11.1","","7.5","","78","","20","","7","","24.1","","100.48","","","","","","Mostly Cloudy"
"2003-09-01 08:00","2003","09","01","08:00"," ","12.5","","8.0","","74","","21","","11","","24.1","","100.45","","","","","","Cloudy"
"2003-09-01 09:00","2003","09","01","09:00"," ","13.9","","9.0","","72","","20","","11","","24.1","","100.44","","","","","","Cloudy"
"2003-09-01 10:00","2003","09","01","10:00"," ","17.1","","9.1","","59","","25","","15","","24.1","","100.43","","","","","","Cloudy"
"2003-09-01 11:00","2003","09","01","11:00"," ","18.1","","10.1","","60","","24","","9","","24.1","","100.39","","","","","","Mostly Cloudy"
"2003-09-01 12:00","2003","09","01","12:00"," ","19.1","","10.7","","58","","25","","13","","24.1","","100.33","","","","","","Mostly Cloudy"
"2003-09-01 13:00","2003","09","01","13:00"," ","19.7","","10.1","","54","","26","","17","","24.1","","100.24","","","","","","Mostly Cloudy"
"2003-09-01 14:00","2003","09","01","14:00"," ","19.8","","10.3","","54","","22","","22","","24.1","","100.17","","","","","","Mostly Cloudy"
"2003-09-01 15:00","2003","09","01","15:00"," ","19.2","","10.2","","56","","22","","20","","24.1","","100.15","","","","","","Mostly Cloudy"
"2003-09-01 16:00","2003","09","01","16:00"," ","18.9","","11.1","","61","","21","","22","","24.1","","100.08","","","","","","Mostly Cloudy"
"2003-09-01 17:00","2003","09","01","17:00"," ","18.2","","11.7","","66","","20","","15","","24.1","","100.08","","","","","","Mostly Cloudy"
"2003-09-01 18:00","2003","09","01","18:00"," ","17.5","","11.7","","69","","21","","11","","24.1","","100.08","","","","","","Mostly Cloudy"
"2003-09-01 19:00","2003","09","01","19:00"," ","16.6","","11.1","","70","","22","","11","","24.1","","100.07","","","","","","Mostly Cloudy"
"2003-09-01 20:00","2003","09","01","20:00"," ","15.8","","10.9","","73","","23","","11","","24.1","","100.11","","","","","","Mostly Cloudy"
"2003-09-01 21:00","2003","09","01","21:00"," ","15.8","","10.9","","73","","23","","13","","24.1","","100.13","","","","","","Mostly Cloudy"
"2003-09-01 22:00","2003","09","01","22:00"," ","15.3","","10.3","","72","","23","","11","","24.1","","100.12","","","","","","Mostly Cloudy"
"2003-09-01 23:00","2003","09","01","23:00"," ","14.8","","10.3","","74","","24","","11","","24.1","","100.12","","","","","","Mostly Cloudy"
"2003-09-02 00:00","2003","09","02","00:00"," ","14.4","","10.3","","76","","24","","13","","24.1","","100.11","","","","","","Mostly Cloudy"
"2003-09-02 01:00","2003","09","02","01:00"," ","13.5","","10.1","","80","","27","","6","","24.1","","100.09","","","","","","Mainly Clear"
"2003-09-02 02:00","2003","09","02","02:00"," ","13.9","","10.3","","79","","33","","13","","24.1","","100.15","","","","","","Mostly Cloudy"
"2003-09-02 03:00","2003","09","02","03:00"," ","13.5","","10.6","","83","","34","","15","","24.1","","100.15","","","","","","Mostly Cloudy"
"2003-09-02 04:00","2003","09","02","04:00"," ","13.1","","10.7","","85","","33","","17","","24.1","","100.19","","","","","","Mostly Cloudy"
"2003-09-02 05:00","2003","09","02","05:00"," ","12.5","","10.5","","88","","33","","17","","24.1","","100.21","","","","","","Mostly Cloudy"
"2003-09-02 06:00","2003","09","02","06:00"," ","12.1","","10.2","","88","","33","","15","","24.1","","100.27","","","","","","Cloudy"
"2003-09-02 07:00","2003","09","02","07:00"," ","12.0","","9.2","","83","","32","","13","","24.1","","100.34","","","","","","Cloudy"
"2003-09-02 08:00","2003","09","02","08:00"," ","12.3","","7.7","","73","","33","","11","","24.1","","100.36","","","","","","Mostly Cloudy"
"2003-09-02 09:00","2003","09","02","09:00"," ","12.8","","7.5","","70","","33","","11","","24.1","","100.39","","","","","","Cloudy"
"2003-09-02 10:00","2003","09","02","10:00"," ","13.5","","8.1","","70","","36","","13","","24.1","","100.42","","","","","","Cloudy"
"2003-09-02 11:00","2003","09","02","11:00"," ","14.9","","7.1","","60","","35","","15","","24.1","","100.43","","","","","","Mostly Cloudy"
"2003-09-02 12:00","2003","09","02","12:00"," ","15.7","","7.0","","56","","34","","11","","24.1","","100.46","","","","","","Cloudy"
"2003-09-02 13:00","2003","09","02","13:00"," ","16.2","","7.0","","54","","36","","13","","24.1","","100.46","","","","","","Mostly Cloudy"
"2003-09-02 14:00","2003","09","02","14:00"," ","16.7","","6.4","","51","","34","","13","","24.1","","100.43","","","","","","Mostly Cloudy"
"2003-09-02 15:00","2003","09","02","15:00"," ","16.5","","6.5","","52","","1","","9","","24.1","","100.43","","","","","","Mostly Cloudy"
"2003-09-02 16:00","2003","09","02","16:00"," ","16.9","","6.4","","50","","34","","7","","24.1","","100.45","","","","","","Mainly Clear"
"2003-09-02 17:00","2003","09","02","17:00"," ","17.1","","5.8","","47","","33","","9","","24.1","","100.46","","","","","","Mainly Clear"
"2003-09-02 18:00","2003","09","02","18:00"," ","16.3","","4.7","","46","","1","","6","","24.1","","100.48","","","","","","Mainly Clear"
"2003-09-02 19:00","2003","09","02","19:00"," ","14.8","","5.9","","55","","","","0","","24.1","","100.53","","","","","","Mainly Clear"
"2003-09-02 20:00","2003","09","02","20:00"," ","12.9","","5.9","","62","","","","0","","24.1","","100.58","","","","","","Mainly Clear"
"2003-09-02 21:00","2003","09","02","21:00"," ","11.6","","5.4","","66","","31","","4","","24.1","","100.61","","","","","","Mainly Clear"
"2003-09-02 22:00","2003","09","02","22:00"," ","11.5","","6.1","","69","","2","","4","","24.1","","100.63","","","","","","Mainly Clear"
"2003-09-02 23:00","2003","09","02","23:00"," ","11.1","","3.4","","59","","7","","7","","24.1","","100.62","","","","","","Clear"
"2003-09-03 00:00","2003","09","03","00:00"," ","11.5","","4.4","","62","","11","","6","","24.1","","100.62","","","","","","Clear"
"2003-09-03 01:00","2003","09","03","01:00"," ","9.6","","4.5","","70","","10","","7","","24.1","","100.62","","","","","","Clear"
"2003-09-03 02:00","2003","09","03","02:00"," ","8.5","","5.1","","79","","","","0","","24.1","","100.63","","","","","","Clear"
"2003-09-03 03:00","2003","09","03","03:00"," ","8.4","","6.7","","89","","35","","4","","24.1","","100.62","","","","","","Clear"
"2003-09-03 04:00","2003","09","03","04:00"," ","8.2","","5.4","","82","","","","0","","24.1","","100.61","","","","","","Clear"
"2003-09-03 05:00","2003","09","03","05:00"," ","7.8","","4.5","","80","","","","0","","24.1","","100.64","","","","","","Clear"
"2003-09-03 06:00","2003","09","03","06:00"," ","8.3","","4.6","","77","","","","0","","24.1","","100.65","","","","","","Clear"
"2003-09-03 07:00","2003","09","03","07:00"," ","11.7","","6.4","","70","","34","","4","","24.1","","100.68","","","","","","Clear"
"2003-09-03 08:00","2003","09","03","08:00"," ","12.4","","7.8","","73","","2","","4","","24.1","","100.72","","","","","","Clear"
"2003-09-03 09:00","2003","09","03","09:00"," ","14.1","","7.3","","64","","32","","4","","24.1","","100.71","","","","","","Clear"
"2003-09-03 10:00","2003","09","03","10:00"," ","16.4","","5.8","","49","","3","","4","","24.1","","100.70","","","","","","Clear"
"2003-09-03 11:00","2003","09","03","11:00"," ","17.9","","5.2","","43","","30","","4","","24.1","","100.70","","","","","","Mainly Clear"
"2003-09-03 12:00","2003","09","03","12:00"," ","18.7","","6.4","","45","","26","","6","","24.1","","100.63","","","","","","Mainly Clear"
"2003-09-03 13:00","2003","09","03","13:00"," ","19.0","","6.2","","43","","32","","4","","24.1","","100.56","","","","","","Clear"
"2003-09-03 14:00","2003","09","03","14:00"," ","19.6","","5.6","","40","","21","","13","","32.2","","100.53","","","","","","Mainly Clear"
"2003-09-03 15:00","2003","09","03","15:00"," ","19.7","","5.8","","40","","15","","17","","32.2","","100.53","","","","","","Mainly Clear"
"2003-09-03 16:00","2003","09","03","16:00"," ","18.7","","4.6","","39","","18","","19","","32.2","","100.53","","","","","","Clear"
"2003-09-03 17:00","2003","09","03","17:00"," ","17.8","","1.6","","34","","16","","19","","32.2","","100.57","","","","","","Mainly Clear"
"2003-09-03 18:00","2003","09","03","18:00"," ","17.1","","4.5","","43","","18","","15","","32.2","","100.55","","","","","","Mainly Clear"
"2003-09-03 19:00","2003","09","03","19:00"," ","14.2","","7.4","","64","","16","","9","","32.2","","100.56","","","","","","Mainly Clear"
"2003-09-03 20:00","2003","09","03","20:00"," ","12.5","","7.1","","70","","17","","9","","32.2","","100.59","","","","","","Mainly Clear"
"2003-09-03 21:00","2003","09","03","21:00"," ","11.5","","7.1","","74","","18","","4","","32.2","","100.60","","","","","","Mainly Clear"
"2003-09-03 22:00","2003","09","03","22:00"," ","11.8","","8.1","","78","","18","","9","","24.1","","100.59","","","","","","Mainly Clear"
"2003-09-03 23:00","2003","09","03","23:00"," ","9.7","","7.2","","84","","17","","11","","24.1","","100.56","","","","","","Mainly Clear"
"2003-09-04 00:00","2003","09","04","00:00"," ","11.1","","8.6","","85","","16","","9","","24.1","","100.55","","","","","","Mainly Clear"
"2003-09-04 01:00","2003","09","04","01:00"," ","11.3","","9.0","","86","","17","","7","","24.1","","100.54","","","","","","Mainly Clear"
"2003-09-04 02:00","2003","09","04","02:00"," ","10.1","","8.5","","90","","13","","9","","24.1","","100.48","","","","","","Clear"
"2003-09-04 03:00","2003","09","04","03:00"," ","10.1","","8.4","","89","","12","","9","","24.1","","100.44","","","","","","Mainly Clear"
"2003-09-04 04:00","2003","09","04","04:00"," ","10.3","","8.6","","89","","12","","9","","24.1","","100.35","","","","","","Mostly Cloudy"
"2003-09-04 05:00","2003","09","04","05:00"," ","9.8","","8.4","","91","","13","","13","","24.1","","100.31","","","","","","Mostly Cloudy"
"2003-09-04 06:00","2003","09","04","06:00"," ","11.2","","9.3","","88","","13","","15","","24.1","","100.32","","","","","","Mainly Clear"
"2003-09-04 07:00","2003","09","04","07:00"," ","12.8","","10.5","","86","","13","","13","","24.1","","100.32","","","","","","Mostly Cloudy"
"2003-09-04 08:00","2003","09","04","08:00"," ","14.1","","11.8","","86","","13","","13","","24.1","","100.28","","","","","","Mostly Cloudy"
"2003-09-04 09:00","2003","09","04","09:00"," ","16.6","","13.5","","82","","14","","20","","24.1","","100.23","","","","","","Cloudy"
"2003-09-04 10:00","2003","09","04","10:00"," ","17.3","","14.2","","82","","13","","24","","24.1","","100.13","","","","","","Cloudy"
"2003-09-04 11:00","2003","09","04","11:00"," ","18.1","","14.6","","80","","14","","24","","24.1","","100.08","","","","","","Rain"
"2003-09-04 12:00","2003","09","04","12:00"," ","16.9","","14.7","","87","","14","","26","","3.2","","99.97","","","","","","Rain,Fog"
"2003-09-04 13:00","2003","09","04","13:00"," ","16.3","","14.8","","91","","14","","26","","4.8","","99.86","","","","","","Rain,Fog"
"2003-09-04 14:00","2003","09","04","14:00"," ","16.6","","15.2","","91","","13","","28","","2.0","","99.71","","","","","","Moderate Rain,Fog"
"2003-09-04 15:00","2003","09","04","15:00"," ","17.1","","15.8","","92","","13","","20","","2.0","","99.59","","","","","","Moderate Rain,Fog"
"2003-09-04 16:00","2003","09","04","16:00"," ","18.2","","16.7","","91","","18","","17","","3.2","","99.49","","","","","","Rain,Fog"
"2003-09-04 17:00","2003","09","04","17:00"," ","18.8","","17.4","","92","","19","","20","","1.6","","99.45","","","","","","Heavy Rain,Fog"
"2003-09-04 18:00","2003","09","04","18:00"," ","19.6","","18.0","","90","","20","","26","","2.4","","99.42","","","","","","Moderate Rain,Fog"
"2003-09-04 19:00","2003","09","04","19:00"," ","18.9","","17.4","","91","","19","","28","","1.2","","99.33","","","","","","Rain,Fog"
"2003-09-04 20:00","2003","09","04","20:00"," ","18.3","","16.9","","92","","20","","24","","2.4","","99.36","","","","","","Fog"
"2003-09-04 21:00","2003","09","04","21:00"," ","17.9","","16.6","","92","","20","","28","","2.8","","99.36","","","","","","Fog"
"2003-09-04 22:00","2003","09","04","22:00"," ","18.2","","16.9","","92","","20","","26","","2.8","","99.33","","","","","","Rain Showers,Fog"
"2003-09-04 23:00","2003","09","04","23:00"," ","17.8","","16.6","","93","","20","","26","","3.2","","99.29","","","","","","Rain Showers,Fog"
"2003-09-05 00:00","2003","09","05","00:00"," ","17.8","","16.8","","94","","20","","32","","3.2","","99.28","","","","","","Rain Showers,Fog"
"2003-09-05 01:00","2003","09","05","01:00"," ","17.2","","16.1","","93","","21","","24","","2.4","","99.32","","","","","","Rain Showers,Fog"
"2003-09-05 02:00","2003","09","05","02:00"," ","17.8","","16.7","","93","","22","","20","","8.0","","99.26","","","","","","Rain Showers,Fog"
"2003-09-05 03:00","2003","09","05","03:00"," ","16.6","","15.5","","93","","19","","20","","4.8","","99.23","","","","","","Rain Showers,Fog"
"2003-09-05 04:00","2003","09","05","04:00"," ","16.6","","15.5","","93","","19","","15","","2.4","","99.22","","","","","","Rain Showers,Fog"
"2003-09-05 05:00","2003","09","05","05:00"," ","16.6","","15.6","","94","","21","","15","","2.4","","99.27","","","","","","Rain Showers,Fog"
"2003-09-05 06:00","2003","09","05","06:00"," ","16.6","","15.5","","93","","20","","13","","3.2","","99.34","","","","","","Rain Showers,Fog"
"2003-09-05 07:00","2003","09","05","07:00"," ","16.5","","15.5","","94","","21","","7","","3.2","","99.37","","","","","","Rain Showers,Fog"
"2003-09-05 08:00","2003","09","05","08:00"," ","16.4","","15.4","","94","","20","","15","","3.2","","99.44","","","","","","Rain Showers,Fog"
"2003-09-05 09:00","2003","09","05","09:00"," ","16.7","","15.7","","94","","19","","11","","3.2","","99.47","","","","","","Rain Showers,Fog"
"2003-09-05 10:00","2003","09","05","10:00"," ","17.7","","16.5","","93","","16","","7","","1.6","","99.41","","","","","","Rain Showers,Fog"
"2003-09-05 11:00","2003","09","05","11:00"," ","18.7","","17.0","","90","","20","","13","","4.0","","99.51","","","","","","Rain Showers,Fog"
"2003-09-05 12:00","2003","09","05","12:00"," ","18.4","","16.9","","91","","19","","13","","8.0","","99.46","","","","","","Drizzle,Fog"
"2003-09-05 13:00","2003","09","05","13:00"," ","18.5","","16.8","","90","","18","","9","","8.0","","99.39","","","","","","Rain Showers,Fog"
"2003-09-05 14:00","2003","09","05","14:00"," ","18.4","","16.9","","91","","19","","6","","4.8","","99.38","","","","","","Rain Showers,Fog"
"2003-09-05 15:00","2003","09","05","15:00"," ","18.4","","16.7","","90","","22","","19","","16.1","","99.40","","","","","","Cloudy"
"2003-09-05 16:00","2003","09","05","16:00"," ","18.5","","16.6","","89","","23","","11","","16.1","","99.42","","","","","","Cloudy"
"2003-09-05 17:00","2003","09","05","17:00"," ","18.3","","16.7","","90","","23","","9","","12.9","","99.45","","","","","","Cloudy"
"2003-09-05 18:00","2003","09","05","18:00"," ","18.1","","16.7","","92","","25","","9","","16.1","","99.48","","","","","","Cloudy"
"2003-09-05 19:00","2003","09","05","19:00"," ","17.7","","16.3","","92","","33","","7","","4.8","","99.50","","","","","","Fog"
"2003-09-05 20:00","2003","09","05","20:00"," ","17.0","","15.7","","92","","","","0","","3.2","","99.54","","","","","","Fog"
"2003-09-05 21:00","2003","09","05","21:00"," ","16.1","","15.1","","94","","24","","4","","0.4","","99.58","","","","","","Fog"
"2003-09-05 22:00","2003","09","05","22:00"," ","16.6","","15.5","","93","","29","","6","","0.8","","99.62","","","","","","Fog"
"2003-09-05 23:00","2003","09","05","23:00"," ","16.2","","15.2","","94","","27","","6","","0.8","","99.60","","","","","","Fog"
"2003-09-06 00:00","2003","09","06","00:00"," ","15.5","","14.7","","95","","28","","9","","1.6","","99.62","","","","","","Fog"
"2003-09-06 01:00","2003","09","06","01:00"," ","15.3","","14.5","","95","","31","","11","","2.4","","99.63","","","","","","Fog"
"2003-09-06 02:00","2003","09","06","02:00"," ","14.9","","14.2","","96","","28","","7","","1.0","","99.65","","","","","","Fog"
"2003-09-06 03:00","2003","09","06","03:00"," ","14.9","","14.0","","94","","31","","9","","1.0","","99.65","","","","","","Fog"
"2003-09-06 04:00","2003","09","06","04:00"," ","14.8","","13.9","","94","","33","","9","","1.0","","99.68","","","","","","Fog"
"2003-09-06 05:00","2003","09","06","05:00"," ","14.3","","13.4","","94","","33","","13","","1.0","","99.71","","","","","","Fog"
"2003-09-06 06:00","2003","09","06","06:00"," ","13.9","","13.0","","94","","34","","7","","1.0","","99.73","","","","","","Fog"
"2003-09-06 07:00","2003","09","06","07:00"," ","13.7","","12.9","","95","","34","","9","","0.2","","99.79","","","","","","Fog"
"2003-09-06 08:00","2003","09","06","08:00"," ","13.4","","12.5","","94","","33","","6","","0.2","","99.81","","","","","","Fog"
"2003-09-06 09:00","2003","09","06","09:00"," ","14.0","","13.4","","96","","31","","7","","0.6","","99.82","","","","","","Fog"
"2003-09-06 10:00","2003","09","06","10:00"," ","15.4","","14.2","","93","","34","","9","","16.1","","99.82","","","","","","Mostly Cloudy"
"2003-09-06 11:00","2003","09","06","11:00"," ","18.2","","15.0","","82","","1","","11","","24.1","","99.84","","","","","","Mostly Cloudy"
"2003-09-06 12:00","2003","09","06","12:00"," ","19.3","","14.4","","73","","1","","9","","24.1","","99.80","","","","","","Mainly Clear"
"2003-09-06 13:00","2003","09","06","13:00"," ","20.7","","14.5","","68","","36","","7","","24.1","","99.75","","","","","","Mainly Clear"
"2003-09-06 14:00","2003","09","06","14:00"," ","20.9","","14.0","","65","","29","","13","","32.2","","99.73","","","","","","Mainly Clear"
"2003-09-06 15:00","2003","09","06","15:00"," ","21.8","","13.4","","59","","30","","7","","32.2","","99.68","","25","","","","Mainly Clear"
"2003-09-06 16:00","2003","09","06","16:00"," ","22.5","","13.1","","55","","30","","11","","32.2","","99.66","","25","","","","Mainly Clear"
"2003-09-06 17:00","2003","09","06","17:00"," ","21.9","","12.1","","54","","30","","11","","32.2","","99.64","","","","","","Mainly Clear"
"2003-09-06 18:00","2003","09","06","18:00"," ","20.7","","12.3","","59","","32","","9","","32.2","","99.65","","","","","","Mainly Clear"
"2003-09-06 19:00","2003","09","06","19:00"," ","18.0","","14.1","","78","","18","","7","","19.3","","99.69","","","","","","Mainly Clear"
"2003-09-06 20:00","2003","09","06","20:00"," ","16.6","","13.7","","83","","18","","9","","32.2","","99.71","","","","","","Clear"
"2003-09-06 21:00","2003","09","06","21:00"," ","16.0","","13.4","","85","","22","","7","","32.2","","99.73","","","","","","Mainly Clear"
"2003-09-06 22:00","2003","09","06","22:00"," ","15.3","","12.9","","86","","21","","9","","24.1","","99.70","","","","","","Mainly Clear"
"2003-09-06 23:00","2003","09","06","23:00"," ","15.2","","12.2","","82","","20","","6","","24.1","","99.69","","","","","","Clear"
"2003-09-07 00:00","2003","09","07","00:00"," ","14.6","","11.4","","81","","","","0","","24.1","","99.67","","","","","","Clear"
"2003-09-07 01:00","2003","09","07","01:00"," ","13.1","","11.3","","89","","19","","4","","24.1","","99.65","","","","","","Clear"
"2003-09-07 02:00","2003","09","07","02:00"," ","12.3","","10.8","","91","","18","","4","","24.1","","99.61","","","","","","Clear"
"2003-09-07 03:00","2003","09","07","03:00"," ","12.3","","10.4","","88","","","","0","","24.1","","99.56","","","","","","Mainly Clear"
"2003-09-07 04:00","2003","09","07","04:00"," ","12.5","","10.7","","89","","21","","6","","24.1","","99.50","","","","","","Mainly Clear"
"2003-09-07 05:00","2003","09","07","05:00"," ","12.9","","10.8","","87","","19","","9","","24.1","","99.48","","","","","","Mainly Clear"
"2003-09-07 06:00","2003","09","07","06:00"," ","13.1","","10.9","","86","","24","","7","","24.1","","99.48","","","","","","Mainly Clear"
"2003-09-07 07:00","2003","09","07","07:00"," ","14.5","","11.7","","83","","21","","11","","24.1","","99.47","","","","","","Mainly Clear"
"2003-09-07 08:00","2003","09","07","08:00"," ","17.2","","11.7","","70","","24","","11","","24.1","","99.42","","","","","","Mainly Clear"
"2003-09-07 09:00","2003","09","07","09:00"," ","17.8","","12.6","","72","","27","","6","","24.1","","99.43","","","","","","Mainly Clear"
"2003-09-07 10:00","2003","09","07","10:00"," ","20.4","","13.6","","65","","28","","15","","24.1","","99.47","","","","","","Mainly Clear"
"2003-09-07 11:00","2003","09","07","11:00"," ","20.7","","12.4","","59","","29","","19","","24.1","","99.39","","","","","","Mainly Clear"
"2003-09-07 12:00","2003","09","07","12:00"," ","21.9","","13.2","","58","","31","","15","","24.1","","99.34","","25","","","","Clear"
"2003-09-07 13:00","2003","09","07","13:00"," ","23.2","","12.6","","51","","29","","17","","24.1","","99.30","","26","","","","Clear"
"2003-09-07 14:00","2003","09","07","14:00"," ","23.8","","11.9","","47","","29","","15","","32.2","","99.25","","26","","","","Mainly Clear"
"2003-09-07 15:00","2003","09","07","15:00"," ","23.3","","13.1","","53","","32","","22","","32.2","","99.27","","26","","","","Mainly Clear"
"2003-09-07 16:00","2003","09","07","16:00"," ","22.4","","12.6","","54","","31","","26","","32.2","","99.31","","25","","","","Mostly Cloudy"
"2003-09-07 17:00","2003","09","07","17:00"," ","21.1","","13.1","","60","","31","","17","","24.1","","99.35","","","","","","Mostly Cloudy"
"2003-09-07 18:00","2003","09","07","18:00"," ","20.1","","13.2","","64","","32","","13","","24.1","","99.38","","","","","","Mainly Clear"
"2003-09-07 19:00","2003","09","07","19:00"," ","18.2","","13.1","","72","","31","","11","","24.1","","99.40","","","","","","Mainly Clear"
"2003-09-07 20:00","2003","09","07","20:00"," ","16.8","","13.1","","79","","28","","6","","24.1","","99.45","","","","","","Mainly Clear"
"2003-09-07 21:00","2003","09","07","21:00"," ","16.0","","12.7","","81","","29","","9","","24.1","","99.46","","","","","","Mainly Clear"
"2003-09-07 22:00","2003","09","07","22:00"," ","15.7","","12.5","","81","","27","","9","","24.1","","99.47","","","","","","Mainly Clear"
"2003-09-07 23:00","2003","09","07","23:00"," ","15.3","","12.5","","83","","31","","11","","24.1","","99.53","","","","","","Mainly Clear"
"2003-09-08 00:00","2003","09","08","00:00"," ","14.7","","12.4","","86","","33","","11","","24.1","","99.57","","","","","","Mostly Cloudy"
"2003-09-08 01:00","2003","09","08","01:00"," ","13.5","","11.5","","88","","31","","7","","24.1","","99.59","","","","","","Mainly Clear"
"2003-09-08 02:00","2003","09","08","02:00"," ","13.0","","10.9","","87","","30","","9","","24.1","","99.61","","","","","","Mainly Clear"
"2003-09-08 03:00","2003","09","08","03:00"," ","12.1","","9.1","","82","","31","","7","","24.1","","99.61","","","","","","Mainly Clear"
"2003-09-08 04:00","2003","09","08","04:00"," ","11.3","","7.9","","80","","31","","13","","24.1","","99.64","","","","","","Clear"
"2003-09-08 05:00","2003","09","08","05:00"," ","10.5","","7.8","","83","","28","","9","","24.1","","99.69","","","","","","Clear"
"2003-09-08 06:00","2003","09","08","06:00"," ","10.2","","8.0","","86","","29","","11","","24.1","","99.74","","","","","","Clear"
"2003-09-08 07:00","2003","09","08","07:00"," ","11.5","","9.1","","85","","29","","13","","24.1","","99.79","","","","","","Clear"
"2003-09-08 08:00","2003","09","08","08:00"," ","13.0","","8.7","","75","","32","","19","","24.1","","99.81","","","","","","Clear"
"2003-09-08 09:00","2003","09","08","09:00"," ","14.8","","8.1","","64","","31","","20","","24.1","","99.84","","","","","","Clear"
"2003-09-08 10:00","2003","09","08","10:00"," ","15.9","","7.4","","57","","31","","24","","24.1","","99.84","","","","","","Clear"
"2003-09-08 11:00","2003","09","08","11:00"," ","17.1","","6.9","","51","","32","","28","","24.1","","99.85","","","","","","Clear"
"2003-09-08 12:00","2003","09","08","12:00"," ","18.0","","6.7","","48","","34","","22","","24.1","","99.87","","","","","","Mainly Clear"
"2003-09-08 13:00","2003","09","08","13:00"," ","18.2","","6.9","","48","","31","","20","","24.1","","99.88","","","","","","Mainly Clear"
"2003-09-08 14:00","2003","09","08","14:00"," ","18.3","","5.9","","44","","31","","26","","24.1","","99.89","","","","","","Mainly Clear"
"2003-09-08 15:00","2003","09","08","15:00"," ","18.6","","6.4","","45","","33","","22","","24.1","","99.87","","","","","","Mainly Clear"
"2003-09-08 16:00","2003","09","08","16:00"," ","18.2","","6.1","","45","","33","","24","","24.1","","99.91","","","","","","Mainly Clear"
"2003-09-08 17:00","2003","09","08","17:00"," ","18.2","","7.0","","48","","34","","22","","24.1","","99.94","","","","","","Mainly Clear"
"2003-09-08 18:00","2003","09","08","18:00"," ","15.6","","7.2","","57","","32","","13","","24.1","","100.01","","","","","","Mainly Clear"
"2003-09-08 19:00","2003","09","08","19:00"," ","14.2","","6.8","","61","","1","","9","","24.1","","100.12","","","","","","Mainly Clear"
"2003-09-08 20:00","2003","09","08","20:00"," ","12.5","","6.6","","67","","35","","7","","24.1","","100.21","","","","","","Mainly Clear"
"2003-09-08 21:00","2003","09","08","21:00"," ","11.5","","6.4","","71","","34","","7","","24.1","","100.26","","","","","","Mainly Clear"
"2003-09-08 22:00","2003","09","08","22:00"," ","12.0","","6.6","","69","","29","","4","","32.2","","100.34","","","","","","Mainly Clear"
"2003-09-08 23:00","2003","09","08","23:00"," ","11.5","","6.9","","73","","27","","6","","32.2","","100.37","","","","","","Mainly Clear"
"2003-09-09 00:00","2003","09","09","00:00"," ","10.2","","6.8","","79","","27","","6","","32.2","","100.42","","","","","","Mainly Clear"
"2003-09-09 01:00","2003","09","09","01:00"," ","9.9","","6.8","","81","","27","","7","","32.2","","100.46","","","","","","Mainly Clear"
"2003-09-09 02:00","2003","09","09","02:00"," ","8.9","","6.1","","83","","30","","9","","32.2","","100.50","","","","","","Clear"
"2003-09-09 03:00","2003","09","09","03:00"," ","8.7","","6.0","","83","","31","","9","","32.2","","100.52","","","","","","Clear"
"2003-09-09 04:00","2003","09","09","04:00"," ","8.0","","5.7","","85","","29","","7","","32.2","","100.56","","","","","","Clear"
"2003-09-09 05:00","2003","09","09","05:00"," ","7.2","","5.2","","87","","29","","9","","32.2","","100.62","","","","","","Mainly Clear"
"2003-09-09 06:00","2003","09","09","06:00"," ","7.4","","5.7","","89","","28","","7","","24.1","","100.71","","","","","","Mainly Clear"
"2003-09-09 07:00","2003","09","09","07:00"," ","9.1","","7.2","","88","","32","","11","","24.1","","100.76","","","","","","Mainly Clear"
"2003-09-09 08:00","2003","09","09","08:00"," ","10.6","","7.9","","83","","32","","7","","24.1","","100.81","","","","","","Mainly Clear"
